Title,Title_Core,Title_Extra,Author,Author_Core,Author_Extra,Author_1,Author_Core_1,Author_Role_1,Author_2,Author_Core_2,Author_Role_2,Author_3,Author_Core_3,Author_Role_3,Author_4,Author_Core_4,Author_Role_4,Author_5,Author_Core_5,Author_Role_5,Author_6,Author_Core_6,Author_Role_6,Publisher,Publisher_1,Publisher_2,Publisher_Location,Publication_Month,Year,Edition,Format（开本）,Print_Run,Price[元],Market_Exchange_price_9品[元],Market_Exchange_Price_10品[元],Source,Category/Chapter,Footnotes,Comments,Original_OCR_Data,OCR_Process
大雷雨,大雷雨,,改编：方文 绘画：张崇政,,,改编：方文,方文,改编,绘画：张崇政,张崇政,绘画,,,,,,,,,,,,,江苏人民,江苏人民,,南京,9,1983,1版1次,64,11.6万,0.15,10,15,Ref002:22,单册：叁划,,,大雷雨/出版社：江苏人民/改编：方文/绘画：张崇政/83年9月1版1次64开/印数：11.6万 定价：0.15元/市场交流价：/9品：10元/10品：15元,PaddlePaddle
上尉的女儿,上尉的女儿,,改编：于惠 绘画：胡振宇,,,改编：于惠,于惠,改编,绘画：胡振宇,胡振宇,绘画,,,,,,,,,,,,,辽宁美术,辽宁美术,,沈阳,4,1983,1版1次,64,14.15万,0.21,20,40,Ref002:22,单册：叁划,,,上尉的女儿/出版社：辽宁美术/改编：于惠/绘画：胡振宇/83年4月1版1次64开/印数：14.15万定价：0.21元/市场交流价：/9品：20元/10品：40元,PaddlePaddle
上尉的女儿,上尉的女儿,,改编：亭录等 绘画：于成业高丽雅,,,改编：亭录,亭录,改编,改编：等,等,改编,绘画：于成业,于成业,绘画,绘画：高丽雅,高丽雅,绘画,,,,,,,江苏人民,江苏人民,,南京,2,1981,1版1次,64,15万,0.26,10,20,Ref002:22,单册：叁划,,Sic._Author_Core_1,上尉的女儿/出版社：江苏人民/改编：亭录等/绘画：于成业高丽雅/81年2月1版1次64开/印数：15万定价：0.26元/市场交流价：/9品：10元/10品：20元,PaddlePaddle
三个法庭,三个法庭,,改编：费声福 绘画：费声福,,,改编：费声福,费声福,改编,绘画：费声福,费声福,绘画,,,,,,,,,,,,,人民美术,人民美术,,,9,1979,1版1次,60,130万,0.09,10,25,Ref002:23,单册：叁划,,,三个法庭/出版社：人民美术/改编：费声福/绘画：费声福/79年9月1版1次60开/印数：130万定价：0.09元/市场交流价：/9品：10元/10品：25元,PaddlePaddle
马戏团,马戏团,,改编：邓柯 绘画：邓柯,,,改编：邓柯,邓柯,改编,绘画：邓柯,邓柯,绘画,,,,,,,,,,,,,广东人民,广东人民,,广州,2,1985,1版1次,64,,0.38,10,20,Ref002:23,单册：叁划,,,马戏团/出版社：广东人民/改编：邓柯/绘画：邓柯/85年2月1版1次64开/印数：未详定价：0.38元/市场交流价：/9品：10元/10品：20元,PaddlePaddle
文成公主,文成公主,,改编：吴延 绘画：刘馗,,,改编：吴延,吴延,改编,绘画：刘馗,刘馗,绘画,,,,,,,,,,,,,辽宁美术,辽宁美术,,沈阳,1,1980,1版1次,64,50万,0.24,40,60,Ref002:23,单册：肆划,,,文成公主/出版社：辽宁美术/改编：吴延/绘画：刘馗/80年1月1版1次64开/印数：50万定价：0.24元/市场交流价：/9品：40元/10品：60元,PaddlePaddle
孔雀东南飞,孔雀东南飞,,编文：邵甄吴延官 绘者：王叔晖,,,编文：邵甄,邵甄,编文,编文：吴延官,吴延官,编文,绘者：王叔晖,王叔晖,绘者,,,,,,,,,,人民美术,人民美术,,,9,1981,2版10次,60,140.7万,0.07,30,80,Ref002:23,单册：肆划,,,孔雀东南飞/出版社：人民美术/编文：邵甄吴延官/绘者：王叔晖/81年9月2版10次60开/印数：140.7万定价：0.07元/市场交流价：/9品：30元/10品：80元,PaddlePaddle
文同画竹,文同画竹,,编文：何增鸾刘太焰 绘画：胥复常,,,编文：何增鸾,何增鸾,编文,编文：刘太焰,刘太焰,编文,绘画：胥复常,胥复常,绘画,,,,,,,,,,四川人民,四川人民,,成都,8,1982,1版1次,64,70.5万,0.1,15,30,Ref002:23,单册：肆划,,,文同画竹/出版社：四川人民/编文：何增鸾刘太焰/绘画：胥复常/82年8月1版1次64开/印数：70.5万定价：0.10元/市场交流价：/9品：15元/10品：30元,PaddlePaddle
长生殿,长生殿,,改编：闻起 绘画：卢延光,,,改编：闻起,闻起,改编,绘画：卢延光,卢延光,绘画,,,,,,,,,,,,,中国戏剧,中国戏剧,,北京,6,1985,1版1次,60,,0.44,25,45,Ref002:23,单册：肆划,,Title_missing_sic.,出版社：中国戏剧/改编：闻起/绘画：卢延光/85年6月1版1次60开/印数：未详定价：0.44元/市场交流价：/9品：25元/10品：45元,PaddlePaddle
长发妹,长发妹,,改编：肖甘牛 绘画：王培方,,,改编：肖甘牛,肖甘牛,改编,绘画：王培方,王培方,绘画,,,,,,,,,,,,,广西人民,广西人民,,南宁,10,1980,1版1次,64,29.4万,0.09,10,20,Ref002:23,单册：肆划,,,长发妹/出版社：广西人民/改编：肖甘牛/绘画：王培方/80年10月1版1次64开/印数：29.4万 定价：0.09元/市场交流价：/9品：10元/10品：20元,PaddlePaddle
长发妹,长发妹,,改编：任伍 绘画：赵国经,,,改编：任伍,任伍,改编,绘画：赵国经,赵国经,绘画,,,,,,,,,,,,,中国少年儿童,中国少年儿童,,北京,6,1982,1版1次,64,58万,0.11,10,25,Ref002:23,单册：肆划,,,长发妹/0/出版社：中国少年儿童/改编：任伍/绘画：赵国经/82年6月1版1次64开/印数：58万定价：0.11元/市场交流价：/9品：10元/10品：25元,PaddlePaddle
双玉蝉（样书）,双玉蝉,（样书）,改编：顾士友 绘画：戴宏海,,,改编：顾士友,顾士友,改编,绘画：戴宏海,戴宏海,绘画,,,,,,,,,,,,,福建人民,福建人民,,福州,6,1980,1版2次,60,,,180,250,Ref002:24,单册：肆划,,,双玉蝉(样书)/出版社：福建人民/改编：顾士友/绘画：戴宏海/80年6月1版2次60开/市场交流价：/9品：180元/10品：250元,PaddlePaddle
双玉蝉,双玉蝉,,改编：顾士友 绘画：戴宏海,,,改编：顾士友,顾士友,改编,绘画：戴宏海,戴宏海,绘画,,,,,,,,,,,,,福建人民,福建人民,,福州,6,1980,1版1次,60,65.05万,0.12,20,50,Ref002:24,单册：肆划,,,双玉蝉/出版社：福建人民/改编：顾士友/绘画：戴宏海/80年6月1版1次60开/印数：65.05万定价：0.12元/市场交流价：/9品：20元/10品：50元,PaddlePaddle
孔雀姑娘,孔雀姑娘,,改编：肖甘牛 绘画：陈白一陈明大,,,改编：肖甘牛,肖甘牛,改编,绘画：陈白一,陈白一,绘画,绘画：陈明大,陈明大,绘画,,,,,,,,,,湖南人民,湖南人民,,长沙,3,1981,1版1次,64,37万,0.1,20,40,Ref002:24,单册：肆划,,,孔雀姑娘/出版社：湖南人民/改编：肖甘牛/绘画：陈白一陈明大/81年3月1版1次64开/印数：37万定价：0.10元/市场交流价：/9品：20元/10品：40元,PaddlePaddle
孔雀胆,孔雀胆,,改编：阎肃 绘画：赵仁年刘祥群,,,改编：阎肃,阎肃,改编,绘画：赵仁年,赵仁年,绘画,绘画：刘祥群,刘祥群,绘画,,,,,,,,,,人民美术,人民美术,,,12,1981,1版1次,64,89万,0.15,15,25,Ref002:24,单册：肆划,,,孔雀胆/出版社：人民美术/改编：阎肃/绘画：赵仁年刘祥群/81年12月1版1次64开/印数：89万定价：0.15元/市场交流价：/9品：15元/10品：25元,PaddlePaddle
孔雀胆,孔雀胆,,改编：王海清 绘画：秀公聂磊,,,改编：王海清,王海清,改编,绘画：秀公,秀公,绘画,绘画：聂磊,聂磊,绘画,,,,,,,,,,江苏人民,江苏人民,,南京,4,1983,1版1次,64,13.1万,0.21,8,15,Ref002:24,单册：肆划,,Sic._Author_Core_3,孔雀胆/出版社：江苏人民/改编：王海清/绘画：秀公聂磊/83年4月1版1次64开/印数：13.1万 定价：0.21元/市场交流价：/9品：8元/10品：15元,PaddlePaddle
孔雀胆,孔雀胆,,改编：刘汉佐 绘画：王企玫,,,改编：刘汉佐,刘汉佐,改编,绘画：王企玫,王企玫,绘画,,,,,,,,,,,,,天津人民美术,天津人民美术,,天津,3,1979,1版1次,64,50万,0.15,20,60,Ref002:24,单册：肆划,,,孔雀胆/出版社：天津人民美术/改编：刘汉佐/绘画：王企玫/79年3月1版1次64开/印数：50万定价：0.15元/市场交流价：/9品：20元/10品：60元,PaddlePaddle
孔雀胆,孔雀胆,,改编：云声 绘画：邵子振,,,改编：云声,云声,改编,绘画：邵子振,邵子振,绘画,,,,,,,,,,,,,黑龙江人民,黑龙江人民,,哈尔滨,12,1981,1版1次,64,43.7[sic.],0.21,15,25,Ref002:24,单册：肆划,,Print_run_sic. ,孔雀胆/出版社：黑龙江人民/改编：云声/绘画：邵子振/81年12月1版1次64开/印数：43.7 定价：0.21元/市场交流价：/9品：15元/10品：25元,PaddlePaddle
孔雀胆,孔雀胆,,改编：湘川 绘画：陈安民,,,改编：湘川,湘川,改编,绘画：陈安民,陈安民,绘画,,,,,,,,,,,,,湖北,湖北,,武汉,10,1983,1版1次,64,10万,0.21,10,155,Ref002:24,单册：肆划,,,孔雀胆/出版社：湖北/改编：湘川/绘画：陈安民/83年10月1版1次64开/印数：10万定价：0.21元/市场交流价：/9品：10元/10品：155元,PaddlePaddle
王昭君,王昭君,,改编：于秀溪 绘画：孟庆江,,,改编：于秀溪,于秀溪,改编,绘画：孟庆江,孟庆江,绘画,,,,,,,,,,,,,甘肃人民,甘肃人民,,兰州,7,1980,1版1次,64,20.08万,0.22,30,60,Ref002:25,单册：肆划,,,王昭君/出版社：甘肃人民/改编：于秀溪/绘画：孟庆江/80年7月1版1次64开/印数：20.08万定价：0.22元/市场交流价：/9品：30元/10品：60元,PaddlePaddle
王昭君,王昭君,,改编：陈长民 绘画：笑雨汤云,,,改编：陈长民,陈长民,改编,绘画：笑雨,笑雨,绘画,绘画：汤云,汤云,绘画,,,,,,,,,,上海人民美术,上海人民美术,,上海,3,1981,1版1次,64,53万,0.26,20,40,Ref002:25,单册：肆划,,Sic._Author_Core_3,王昭君/出版社：上海人民美术/改编：陈长民/绘画：笑雨汤云/81年3月1版1次64开/印数：53万定价：0.26元/市场交流价：/9品：20元/10品：40元/B,PaddlePaddle
王昭君,王昭君,,改编：吴宗尧 绘画：张晓飞,,,改编：吴宗尧,吴宗尧,改编,绘画：张晓飞,张晓飞,绘画,,,,,,,,,,,,,江苏人民,江苏人民,,南京,3,1980,1版1次,64,30万,0.24,25,40,Ref002:25,单册：肆划,,,王昭君/出版社：江苏人民/改编：吴宗尧/绘画：张晓飞/80年3月1版1次64开/印数：30万定价：0.24元/市场交流价：/9品：25元/10品：40元,PaddlePaddle
王昭君,王昭君,,改编：辛观地 绘画：徐有武,,,改编：辛观地,辛观地,改编,绘画：徐有武,徐有武,绘画,,,,,,,,,,,,,浙江人民美术,浙江人民美术,,杭州,3,1980,1版1次,64,100万,0.23,20,50,Ref002:25,单册：肆划,,,王昭君/出版社：浙江人民美术/改编：辛观地/绘画：徐有武/80年3月1版1次64开/印数：100万定价：0.23元/市场交流价：/9品：20元/10品：50元,PaddlePaddle
王昭君,王昭君,,改编：羡智 绘画：晁锡弟,,,改编：羡智,羡智,改编,绘画：晁锡弟,晁锡弟,绘画,,,,,,,,,,,,,河北人民,河北人民,,石家庄,2,1982,1版1次,64,21.5万,0.26,40,60,Ref002:25,单册：肆划,,,王昭君/出版社：河北人民/改编：羡智/绘画：晁锡弟/82年2月1版1次64开/印数：21.5万 定价：0.26元/市场交流价：/9品：40元/10品：60元,PaddlePaddle
王昭君,王昭君,,改编：李大发 绘画：韩硕施大畏,,,改编：李大发,李大发,改编,绘画：韩硕,韩硕,绘画,绘画：施大畏,施大畏,绘画,,,,,,,,,,四川人民,四川人民,,成都,8,1981,1版1次,60,12.73万,0.23,30,60,Ref002:25,单册：肆划,,,王昭君/出版社：四川人民/改编：李大发/绘画：韩硕施大畏/81年8月1版1次60开/印数：12.73万定价：0.23元/市场交流价：/9品：30元/10品：60元,PaddlePaddle
包拯三掷砚,包拯三掷砚,,改编：蒋金燕 绘画：费龙翔,,,改编：蒋金燕,蒋金燕,改编,绘画：费龙翔,费龙翔,绘画,,,,,,,,,,,,,上海人民美术,上海人民美术,,上海,4,1982,1版1次,64,60万,0.09,15,30,Ref002:25,单册：肆划,,,包拯三掷砚/出版社：上海人民美术/改编：蒋金燕/绘画：费龙翔/82年4月1版1次64开/印数：60万定价：0.09元/市场交流价：/9品：15元/10品：30元,PaddlePaddle
不怕鬼的故事,不怕鬼的故事,,改编：谢宝耿 绘画：顾炳鑫刘旦宅等,,,改编：谢宝耿,谢宝耿,改编,绘画：顾炳鑫,顾炳鑫,绘画,绘画：刘旦宅,刘旦宅,绘画,绘画：等,等,绘画,,,,,,,上海人民美术,上海人民美术,,上海,4,1979,1版1次,64,100万,0.2,30,60,Ref002:25,单册：肆划,,,不怕鬼的故事/出版社：上海人民美术/改编：谢宝耿/绘画：顾炳鑫刘旦宅等/79年4月1版1次64开/印数：100万定价：0.20元/市场交流价：/9品：30元/10品：60元,PaddlePaddle
木兰从军,木兰从军,,改编：俞沛铭 绘画：项维仁,,,改编：俞沛铭,俞沛铭,改编,绘画：项维仁,项维仁,绘画,,,,,,,,,,,,,少年儿童,少年儿童,,上海,6,1983,1版2次,64,,,5,10,Ref002:26,单册：肆划,,,木兰从军/出版社：少年儿童/改编：俞沛铭/绘画：项维仁/83年6月1版2次64开/印数：未详/市场交流价：/9品：5元/10品：10元,PaddlePaddle
木兰从军,木兰从军,,改编：龙光沛 绘画：张世申,,,改编：龙光沛,龙光沛,改编,绘画：张世申,张世申,绘画,,,,,,,,,,,,,贵州人民,贵州人民,,贵阳,12,1980,1版1次,64,12万,0.07,10,20,Ref002:26,单册：肆划,,,木兰从军/出版社：贵州人民/改编：龙光沛/绘画：张世申/80年12月1版1次64开/印数：12万定价：0.07元市/场交流价：/9品：10元/10品：20元,PaddlePaddle
王佐断臂,王佐断臂,,改编：陆士达 绘画：徐正平,,,改编：陆士达,陆士达,改编,绘画：徐正平,徐正平,绘画,,,,,,,,,,,,,上海人民美术,上海人民美术,,上海,7,1983,2版5次,60,48万,0.15,10,20,Ref002:26,单册：肆划,,,王佐断臂/出版社：上海人民美术/改编：陆士达/绘画：徐正平/83年7月2版5次60开/印数：48万定价：0.15元/市场交流价：/9品：10元/10品：20元,PaddlePaddle
太后之死,太后之死,,改编：陈之夫 绘画：张新国卢新东,,,改编：陈之夫,陈之夫,改编,绘画：张新国,张新国,绘画,绘画：卢新东,卢新东,绘画,,,,,,,,,,宁夏人民,宁夏人民,,银川,11,1983,1版1次,64,19.2万,0.23,15,30,Ref002:26,单册：肆划,,,太后之死/出版社：宁夏人民/改编：陈之夫/绘画：张新国卢新东/83年11月1版1次64开/印数：19.2万定价：0.23元/市场交流价：/9品：15元/10品：30元,PaddlePaddle
天国女帅,天国女帅,,改编：集体 绘画：戴仁,,,改编：集体,集体,改编,绘画：戴仁,戴仁,绘画,,,,,,,,,,,,,天津人民美术,天津人民美术,,天津,12,1977,1版1次,64,,0.08,15,30,Ref002:26,单册：肆划,,,天国女帅/出版社：天津人民美术/改编：集体/绘画：戴仁/77年12月1版1次64开/印数：未详定价：0.08元/市场交流价：/9品：15元/10品：30元,PaddlePaddle
王莽赶刘秀,王莽赶刘秀,,改编：洛康 绘画：解永钧罗敬箴,,,改编：洛康,洛康,改编,绘画：解永钧,解永钧,绘画,绘画：罗敬箴,罗敬箴,绘画,,,,,,,,,,河北美术,河北美术,,石家庄,8,1984,1版1次,64,16.5万,0.23,10,15,Ref002:26,单册：肆划,,,王莽赶刘秀/出版社：河北美术/改编：洛康/绘画：解永钧 罗敬箴/84年8月1版1次64开/印数：16.5万定价：0.23元/市场交流价：/9品：10元/10品：15元,PaddlePaddle
王安石的故事,王安石的故事,,改编：王亮功 绘画：陈令长倪绍勇,,,改编：王亮功,王亮功,改编,绘画：陈令长,陈令长,绘画,绘画：倪绍勇,倪绍勇,绘画,,,,,,,,,,江西人民,江西人民,,南昌,5,1983,1版1次,64,3万,0.19,15,35,Ref002:26,单册：肆划,,,王安石的故事/出版社：江西人民/改编：王亮功/绘画：陈令长倪绍勇/83年5月1版1次64开/印数：3万定价：0.19元/市场交流价：/9品：15元/10品：35元,PaddlePaddle
夫人城,夫人城,,改编：田衣 绘画：于水吴声,,,改编：田衣,田衣,改编,绘画：于水,于水,绘画,绘画：吴声,吴声,绘画,,,,,,,,,,上海人民美术,上海人民美术,,上海,2,1983,2版5次,64,21万,0.15,15,35,Ref002:26,单册：肆划,,,夫人城/出版社：上海人民美术/改编：田衣/绘画：于水吴声/83年2月2版5次64开/印数：21万定价：0.15元/市场交流价：/9品：15元/10品：35元,PaddlePaddle
乌白旗,乌白旗,,改编：觉本氏 绘画：王企玫,,,改编：觉本氏,觉本氏,改编,绘画：王企玫,王企玫,绘画,,,,,,,,,,,,,福建人民,福建人民,,福州,4,1980,1版1次,60,34.05万,0.12,30,80,Ref002:27,单册：肆划,,,乌白旗/出版社：福建人民/改编：觉本氏/绘画：王企玫/80年4月1版1次60开/印数：34.05万定价：0.12元/市场交流价：/9品：30元/10品：80元,PaddlePaddle
水浒故事（上下）,水浒故事,（上下）,改编：白宇 绘画：韩硕施大畏,,,改编：白宇,白宇,改编,绘画：韩硕,韩硕,绘画,绘画：施大畏,施大畏,绘画,,,,,,,,,,人民美术,人民美术,,,8,1980,1版1次,60,200万,0.24,40,80,Ref002:27,单册：肆划,,,水浒故事(上下)/出版社：人民美术/改编：白宇/绘画：韩硕施大畏/80年8月1版1次60开/印数：200万定价：0.24元/市场交流价：/9品：40元/10品：80元,PaddlePaddle
历法风云,历法风云,,改编：邹向前 绘画：胡克文,,,改编：邹向前,邹向前,改编,绘画：胡克文,胡克文,绘画,,,,,,,,,,,,,辽宁美术,辽宁美术,,沈阳,10,1984,1版1次,64,6.84万,0.26,8,15,Ref002:27,单册：肆划,,,历法风云/出版社：辽宁美术/改编：邹向前/绘画：胡克文/84年10月1版1次64开/印数：6.84万定价：0.26元/市场交流价：/9品：8元/10品：15元,PaddlePaddle
历史上劳动人民的反孔斗争,历史上劳动人民的反孔斗争,,改编：本社 绘画：赵宏本等,,,改编：本社,本社,改编,绘画：赵宏本,赵宏本,绘画,绘画：等,等,绘画,,,,,,,,,,上海人民,上海人民,,上海,7,1975,1版1次,64,,0.16,60,180,Ref002:27,单册：肆划,,,历史上劳动人民的反孔斗争/出版社：上海人民/改编：本社/绘画：赵宏本等/75年7月1版1次64开/印数：未详定价：0.16元/市场交流价：/9品：60元/10品：180元,PaddlePaddle
太平军痛打洋枪队,太平军痛打洋枪队,,改编：董阳声 绘画：陈光镒,,,改编：董阳声,董阳声,改编,绘画：陈光镒,陈光镒,绘画,,,,,,,,,,,,,上海人民美术,上海人民美术,,上海,1,1978,1版1次,64,,0.09,25,60,Ref002:27,单册：肆划,,,太平军痛打洋枪队/出版社：上海人民美术/改编：董阳声/绘画：陈光镒/78年1月1版1次64开/印数：未详定价：0.09元/市场交流价：/9品：25元/10品：60元,PaddlePaddle
