Title,Title_Core,Title_Extra,Author,Author_Core,Author_Extra,Author_1,Author_Core_1,Author_Role_1,Author_2,Author_Core_2,Author_Role_2,Author_3,Author_Core_3,Author_Role_3,Author_4,Author_Core_4,Author_Role_4,Author_5,Author_Core_5,Author_Role_5,Author_6,Author_Core_6,Author_Role_6,Author_7,Author_Core_7,Author_Role_7,Publisher,Publisher_Location,Publication_Month,Year,Format,Print_Run,Page_Count,Additional_Info,Editorial_Comments,Source,Price,
小侠青衣童（上、下册）,小侠青衣童,（上、下册）,梅华,梅华,,梅华,梅华,,,,,,,,,,,,,,,,,,,,全球书局,上海,,1950,,,,,,Ref004: 3,,
小侠狠,小侠狠,,梅华,梅华,,梅华,梅华,,,,,,,,,,,,,,,,,,,,全球书局,上海,,1950,,,,,,Ref004: 3,,
小秦历险记,小秦历险记,,江丰等,江丰等,,江丰等,江丰,,等,等,,,,,,,,,,,,,,,,,大众美术出版社,上海,9,1950,,,,,,Ref004: 3,0.22,
小烈士,小烈士,,曹世琦,曹世琦,,曹世琦,曹世琦,,,,,,,,,,,,,,,,,,,,世琦画室,上海,,1950,,,,,,Ref004: 3,,
小仓山,小仓山,,周玑、班璋,周玑、班璋,,周玑,周玑,,班璋,班璋,,,,,,,,,,,,,,,,,华东新华,,6,1950,,,,,,Ref004: 3,0.28,
小仓山,小仓山,,沙金,沙金,,沙金,沙金,,,,,,,,,,,,,,,,,,,,兄弟图书公司,上海,11,1950,,,,,,Ref004: 3,0.3,
小雪花,小雪花,,董林肯、程十发,董林肯、程十发,,董林肯,董林肯,,程十发,程十发,,,,,,,,,,,,,,,,,立化出版社,上海,9,1950,,,,,,Ref004: 3,0.36,
小雪花,小雪花,,柳比、莫娃,柳比、莫娃,,柳比,柳比,,莫娃,莫娃,,,,,,,,,,,,,,,,,实用书局,上海,9,1950,,,,,,Ref004: 3,0.3,
小野人,小野人,,赤心、陈烟帆,赤心、陈烟帆,,赤心,赤心,,陈烟帆,陈烟帆,,,,,,,,,,,,,,,,,兴华,,1,1950,,,,,,Ref004: 3,0.26,
小雷雨（上、下册）,小雷雨,（上、下册）,正志,正志,,正志,正志,,,,,,,,,,,,,,,,,,,,,,,1950,,,,,,Ref004: 3,,
小照子长大了,小照子长大了,,林肯,林肯,,林肯,林肯,,,,,,,,,,,,,,,,,,,,立化出版社,上海,2,1950,,,,,,Ref004: 3,0.2,
小号兵,小号兵,,青木、刘平,青木、刘平,,青木,青木,,刘平,刘平,,,,,,,,,,,,,,,,,大众美术出版社,上海,9,1950,,,,,,Ref004: 3,0.25,
小经理,小经理,,顾炳鑫,顾炳鑫,,顾炳鑫,顾炳鑫,,,,,,,,,,,,,,,,,,,,民众书局,上海,10,1950,,,,,,Ref004: 3,0.11,
小经理,小经理,,宋肖虎,宋肖虎,,宋肖虎,宋肖虎,,,,,,,,,,,,,,,,,,,,泰兴,,9,1950,,,,,,Ref004: 3,0.16,
小领袖,小领袖,,宋菲、绣文,宋菲、绣文,,宋菲,宋菲,,绣文,绣,文,,,,,,,,,,,,,,,,长江,,12,1950,,,,,Flagged_Author_Core_(n)=2,Ref004: 3,0.32,
小癞痢,小癞痢,,王一丁,王一丁,,王一丁,王一丁,,,,,,,,,,,,,,,,,,,,五星书局,上海,10,1950,,,,,,Ref004: 3,0.3,
小兰花与活阎王,小兰花与活阎王,,李卉、亚光,李卉、亚光,,李卉,李卉,,亚光,亚光,,,,,,,,,,,,,,,,,五星书局,上海,12,1950,,,,,,Ref004: 4,0.3,
千手观音,千手观音,,顾炳鑫,顾炳鑫,,顾炳鑫,顾炳鑫,,,,,,,,,,,,,,,,,,,,民众书局,上海,10,1950,,,,,,Ref004: 4,0.11,
千百个儿子,千百个儿子,,陈赞卿,陈赞卿,,陈赞卿,陈赞卿,,,,,,,,,,,,,,,,,,,,群育出版社,上海,12,1950,,,,,,Ref004: 4,0.25,
千年冰河开了冻,千年冰河开了冻,,邹恩杰,邹恩杰,,邹恩杰,邹恩杰,,,,,,,,,,,,,,,,,,,,福记,,12,1950,,,,,,Ref004: 4,0.32,
女工英雄李凤莲,女工英雄李凤莲,,黄廷坚、麦杆,黄廷坚、麦杆,,黄廷坚,黄廷坚,,麦杆,麦杆,,,,,,,,,,,,,,,,,电化教育出版社,上海,12,1950,,,,,,Ref004: 4,0.15,
女司令刘虎成,女司令刘虎成,,卢世澄、凌涛,卢世澄、凌涛,,卢世澄,卢世澄,,凌涛,凌涛,,,,,,,,,,,,,,,,,人民书报供应社,上海,7,1950,,,,,,Ref004: 4,0.5,
女司机开火车,女司机开火车,,范斌、张龟年,范斌、张龟年,,范斌,范斌,,张龟年,张龟年,,,,,,,,,,,,,,,,,文德书局,上海,7,1950,,,,,,Ref004: 4,0.3,
女志士（上、下册）,女志士,（上、下册）,红叶,红叶,,红叶,红叶,,,,,,,,,,,,,,,,,,,,联益社书局,上海,3,1950,,,,,,Ref004: 4,,
女纠察,女纠察,,张龟年,张龟年,,张龟年,张龟年,,,,,,,,,,,,,,,,,,,,同康书局,上海,11,1950,,,,,,Ref004: 4,0.3,
女英雄沈二娘,女英雄沈二娘,,黄仁路,黄仁路,,黄仁路,黄仁路,,,,,,,,,,,,,,,,,,,,五华,,11,1950,,,,,,Ref004: 4,0.3,
女英雄李秀贞,女英雄李秀贞,,邓述珍、凌涛等,邓述珍、凌涛等,,邓述珍,邓述珍,,凌涛等,凌涛,,等,等,,,,,,,,,,,,,,人民书报供应社,上海,11,1950,,,,,,Ref004: 4,0.29,
女英雄何花秀,女英雄何花秀,,秦兆阳、知新,秦兆阳、知新,,秦兆阳,秦兆阳,,知新,知新,,,,,,,,,,,,,,,,,劳动出版社,上海,8,1950,,,,,,Ref004: 4,0.31,
女英雄郭俊卿,女英雄郭俊卿,,蒋宾泉、蒋萍,蒋宾泉、蒋萍,,蒋宾泉,蒋宾泉,,蒋萍,蒋萍,,,,,,,,,,,,,,,,,新连出版社,上海,10,1950,,,,,,Ref004: 4,0.16,
女厂主,女厂主,,张福祺、程颐,张福祺、程颐,,张福祺,张福祺,,程颐,程颐,,,,,,,,,,,,,,,,,中心,,8,1950,,,,,,Ref004: 4,0.96,
女战士孙颜秀（四册）,女战士孙颜秀,（四册）,黄一德、胡丁文,黄一德、胡丁文,,黄一德,黄一德,,胡丁文,胡丁,文,,,,,,,,,,,,,,,,灯塔出版社,上海,9,1950,,,,,Flagged_Author_Core_(n)=2,Ref004: 4,0.8,
女党员,女党员,,曹世琦,曹世琦,,曹世琦,曹世琦,,,,,,,,,,,,,,,,,,,,世琦画室,上海,,1950,,,,,,Ref004: 4,,
女魔王（上、中、下册）,女魔王,（上、中、下册）,赵宏本,赵宏本,,赵宏本,赵宏本,,,,,,,,,,,,,,,,,,,,福记,,,1950,,,,,,Ref004: 4,,
马少清和曹连长,马少清和曹连长,,王啸平等,王啸平等,,王啸平等,王啸平,,等,等,,,,,,,,,,,,,,,,,万叶等,,12,1950,,,,,,Ref004: 4,0.18,
马寡妇开店（上、下册）,马寡妇开店,（上、下册）,严绍唐等,严绍唐等,,严绍唐等,严绍唐,,等,等,,,,,,,,,,,,,,,,,泰记,,,1950,,,,,,Ref004: 4,0.65,
干活为自己,干活为自己,,中共武汉市委会宣传部,中共武汉市委会宣传部,,中共武汉市委会宣传部,中共武汉市委会宣传部,,,,,,,,,,,,,,,,,,,,武汉工人,,1,1950,,,,,,Ref004: 4,0.17,
飞机,飞机,,谢友松,谢友松,,谢友松,谢友松,,,,,,,,,,,,,,,,,,,,大富,,12,1950,,,,,,Ref004: 4,0.3,
飞禽天地,飞禽天地,,哲安,哲安,,哲安,哲安,,,,,,,,,,,,,,,,,,,,教育出版社,上海,3,1950,,,,,,Ref004: 4,0.3,
飞贼陈纳德,飞贼陈纳德,,江栋良,江栋良,,江栋良,江栋良,,,,,,,,,,,,,,,,,,,,群联出版社,上海,12,1950,,,,,,Ref004: 4,0.2,
万家灯火（上、下册）,万家灯火,（上、下册）,汪玉山,汪玉山,,汪玉山,汪玉山,,,,,,,,,,,,,,,,,,,,泰兴,,5,1950,,,,,,Ref004: 4,0.56,
与央荒搏斗,与央荒搏斗,,郑明辉、林雪岩,郑明辉、林雪岩,,郑明辉,郑明辉,,林雪岩,林雪岩,,,,,,,,,,,,,,,,,泰兴,,9,1950,,,,,,Ref004: 4,0.28,
卫生组长,卫生组长,,李治中、徐馀兴,李治中、徐馀兴,,李治中,李治中,,徐馀兴,徐馀兴,,,,,,,,,,,,,,,,,鑫记,,9,1950,,,,,,Ref004: 4,0.3,
义犬阿利,义犬阿利,,上海图书公司,上海图书公司,,上海图书公司,上海图书公司,,,,,,,,,,,,,,,,,,,,,,,1950,,,,,,Ref004: 4,,
双模范李十兰,双模范李十兰,,新连编绘室,新连编绘室,,新连编绘室,新连编绘室,,,,,,,,,,,,,,,,,,,,中益出版社,上海,10,1950,,,,,,Ref004: 4,0.3,
六担米的血债,六担米的血债,,任伯言等,任伯言等,,任伯言等,任伯言,,等,等,,,,,,,,,,,,,,,,,五丰,,11,1950,,,,,,Ref004: 4,0.3,
从头看尾,从头看尾,,田作良,田作良,,田作良,田作良,,,,,,,,,,,,,,,,,,,,太原新华,,2,1950,,10,,,,Ref004: 4,0.11,
长明灯,长明灯,,罗伽、张之芳,罗伽、张之芳,,罗伽,罗伽,,张之芳,张之芳,,,,,,,,,,,,,,,,,大方出版社,上海,11,1950,,,,,,Ref004: 4,0.2,
风雪夜归人（上、中、下）,风雪夜归人,（上、中、下）,,,,,,,,,,,,,,,,,,,,,,,,,全球书局,上海,7,1950,,,,,,Ref004: 4,1.44,
凤凰岭,凤凰岭,,汪玉山,汪玉山,,汪玉山,汪玉山,,,,,,,,,,,,,,,,,,,,人民书报供应社,上海,9,1950,,,,,,Ref004: 4,0.33,
乌鸦告状,乌鸦告状,,洛平、李寸松,洛平、李寸松,,洛平,洛平,,李寸松,李寸松,,,,,,,,,,,,,,,,,群育出版社,上海,1,1950,,,,,,Ref004: 4,0.2,
乌鸦告状,乌鸦告状,,方生、顾炳鑫,方生、顾炳鑫,,方生,方生,,顾炳鑫,顾炳鑫,,,,,,,,,,,,,,,,,学林,,5,1950,,,,,,Ref004: 4,0.45,
乌鸦告状,乌鸦告状,,凌涛,凌涛,,凌涛,凌涛,,,,,,,,,,,,,,,,,,,,人民书报供应社,上海,5,1950,,,,,,Ref004: 4,0.47,
乌鸦与麻雀（上、中、下）,乌鸦与麻雀,（上、中、下）,百成,百成,,百成,百成,,,,,,,,,,,,,,,,,,,,,,12,1950,,,,,,Ref004: 4,1.44,
从'五卅'到大革命,从'五卅'到大革命,,董茵宸、吴从云等,董茵宸、吴从云等,,董茵宸,董茵宸,,吴从云等,吴从云,,等,等,,,,,,,,,,,,,,劳动出版社,上海,5,1950,,,,,,Ref004: 4,0.26,
从今以后不求神,从今以后不求神,,蔡杰,蔡杰,,蔡杰,蔡杰,,,,,,,,,,,,,,,,,,,,中联书店,天津,10,1950,,,,,,Ref004: 4,0.3,
从黑暗到光明,从黑暗到光明,,西北人民艺术学院美术系集体创作,西北人民艺术学院美术系集体创作,,西北人民艺术学院美术系集体创作,西北人民艺术学院美术系,集体创作,,,,,,,,,,,,,,,,,,,西北新华,,11,1950,,,,,,Ref004: 4,0.4,
从猿到人（一）,从猿到人,（一）,云泉、薛鸣达,云泉、薛鸣达,,云泉,云泉,,薛鸣达,薛鸣达,,,,,,,,,,,,,,,,,华东书店,上海,6,1950,,,,,,Ref004: 4,0.3,
从猿到人,从猿到人,,黄一德,黄一德,,黄一德,黄一德,,,,,,,,,,,,,,,,,,,,元昌印书馆,上海,7,1950,,,,,,Ref004: 4,0.16,
为人民流尽最后一滴血,为人民流尽最后一滴血,,凌涛,凌涛,,凌涛,凌涛,,,,,,,,,,,,,,,,,,,,教育出版社,上海,3,1950,,,,,,Ref004: 4,,
为什么,为什么,,方生、罗兴,方生、罗兴,,方生,方生,,罗兴,罗兴,,,,,,,,,,,,,,,,,学林,,12,1950,,,,,,Ref004: 4,0.34,
为什么求解放,为什么求解放,,张龟年,张龟年,,张龟年,张龟年,,,,,,,,,,,,,,,,,,,,文德书局,上海,5,1950,,,,,,Ref004: 4,0.3,
为孩子们祝福,为孩子们祝福,,王星北,王星北,,王星北,王星北,,,,,,,,,,,,,,,,,,,,北斗出版社,上海,11,1950,,,,,,Ref004: 4,0.27,
文天祥,文天祥,,赵景深,赵景深,,赵景深,赵景深,,,,,,,,,,,,,,,,,,,,三民图书公司,上海,10,1950,,,,,,Ref004: 4,0.2,
文娱和体育,文娱和体育,,,,,,,,,,,,,,,,,,,,,,,,,,新华,,9,1950,,,,,,Ref004: 4,0.21,
火车头老张夫妇立功,火车头老张夫妇立功,,徐甫堡,徐甫堡,,徐甫堡,徐甫堡,,,,,,,,,,,,,,,,,,,,群育出版社,上海,10,1950,,,,,,Ref004: 4,0.22,
王九诉苦,王九诉苦,,张志民、曹世琦,张志民、曹世琦,,张志民,张志民,,曹世琦,曹世琦,,,,,,,,,,,,,,,,,读者出版社,上海,4,1950,,,,,,Ref004: 4,0.19,
王三宝的转变（原名大家喜欢）,王三宝的转变,（原名大家喜欢）,黄一德,黄一德,,黄一德,黄一德,,,,,,,,,,,,,,,,,,,,灯塔出版社,上海,7,1950,,,,,,Ref004: 4,0.25,
王小二,王小二,,马思帆、汪玉山,马思帆、汪玉山,,马思帆,马思帆,,汪玉山,汪玉山,,,,,,,,,,,,,,,,,人民书报供应社,上海,12,1950,,,,,,Ref004: 4,0.34,
王小二翻身（上、中、下册）,王小二翻身,（上、中、下册）,张福祺、程颐,张福祺、程颐,,张福祺,张福祺,,程颐,程颐,,,,,,,,,,,,,,,,,中心,,10,1950,,,,,,Ref004: 4,1.44,
王文与刁刘氏,王文与刁刘氏,,阿江、李铁生,阿江、李铁生,,阿江,阿江,,李铁生,李铁生,,,,,,,,,,,,,,,,,惜阴,,12,1950,,,,,,Ref004: 4,0.3,
王阿福的故事,王阿福的故事,,杨青华、黄仁路,杨青华、黄仁路,,杨青华,杨青华,,黄仁路,黄仁路,,,,,,,,,,,,,,,,,泰记,,11,1950,,,,,,Ref004: 4,0.3,
王秀鸾,王秀鸾,,张再学、刘继卤,张再学、刘继卤,,张再学,张再学,,刘继卤,刘继卤,,,,,,,,,,,,,,,,,大众图画出版社,北京,10,1950,,95,,,,Ref004: 4,0.28,
王春与大发面,王春与大发面,,杨汶、王一菲,杨汶、王一菲,,杨汶,杨汶,,王一菲,王一菲,,,,,,,,,,,,,,,,,周家,,11,1950,,,,,,Ref004: 4,0.32,
王贵与李香香,王贵与李香香,,李季、可友,李季、可友,,李季,李季,,可友,可友,,,,,,,,,,,,,,,,,知识出版社,北京,6,1950,,,,,,Ref004: 4,0.53,
王贵与李香香,王贵与李香香,,李季、可友,李季、可友,,李季,李季,,可友,可友,,,,,,,,,,,,,,,,,知识出版社,上海,6,1950,,,,,,Ref004: 4,0.53,
王贵与李香香,王贵与李香香,,李季、卢汶,李季、卢汶,,李季,李季,,卢汶,卢汶,,,,,,,,,,,,,,,,,同康书局,上海,,1950,,,,,,Ref004: 4,0.49,
王贵与李香香（上、下）,王贵与李香香,（上、下）,,,,,,,,,,,,,,,,,,,,,,,,,学林,,6,1950,,,,,,Ref004: 4,0.8,
王贵与李香香,王贵与李香香,,活力画室,活力画室,,活力画室,活力画室,,,,,,,,,,,,,,,,,,,,通俗文化,,2,1950,,,,,,Ref004: 5,0.3,
王贵与李香香,王贵与李香香,,李季、旺亲,李季、旺亲,,李季,李季,,旺亲,旺亲,,,,,,,,,,,,,,,,,教育书店,,8,1950,,,,,,Ref004: 5,0.45,
王哑子开口,王哑子开口,,张鹿山,张鹿山,,张鹿山,张鹿山,,,,,,,,,,,,,,,,,,,,长江,,11,1950,,,,,,Ref004: 5,0.3,
王保领战胜乌麦,王保领战胜乌麦,,何丁,何丁,,何丁,何丁,,,,,,,,,,,,,,,,,,,,山东新华,,5,1950,,24,,,,Ref004: 5,0.23,
王婆与她的协天上帝,王婆与她的协天上帝,,凌杏邨、屠全枫,凌杏邨、屠全枫,,凌杏邨,凌杏邨,,屠全枫,屠全枫,,,,,,,,,,,,,,,,,兴华,,9,1950,,,,,,Ref004: 5,0.26,
天狗吃不了太阳,天狗吃不了太阳,,庞渔艇,庞渔艇,,庞渔艇,庞渔艇,,,,,,,,,,,,,,,,,,,,通俗文化,,2,1950,,,,,,Ref004: 5,0.2,
天亮前后（上、中、下）,天亮前后,（上、中、下）,蔡楚生等,蔡楚生等,,蔡楚生等,蔡楚生,,等,等,,,,,,,,,,,,,,,,,百成书局,上海,10,1950,,,,,,Ref004: 5,1.44,
夫妻缴粮,夫妻缴粮,,郑明辉、徐馀兴,郑明辉、徐馀兴,,郑明辉,郑明辉,,徐馀兴,徐馀兴,,,,,,,,,,,,,,,,,慕青书局,上海,12,1950,,,,,,Ref004: 5,0.32,
木兰从军,木兰从军,,王叔晖,王叔晖,,王叔晖,王叔晖,,,,,,,,,,,,,,,,,,,,大众图画出版社,北京,3,1950,,126,,,,Ref004: 5,0.12,
五十八匹布,五十八匹布,,马思帆、张浩,马思帆、张浩,,马思帆,马思帆,,张浩,张浩,,,,,,,,,,,,,,,,,美华,,9,1950,,,,,,Ref004: 5,0.3,
不死的王孝和,不死的王孝和,,上海总工会文教部,上海总工会文教部,,上海总工会文教部,上海总工会文教部,,,,,,,,,,,,,,,,,,,,劳动出版社,上海,3,1950,,,,,,Ref004: 5,0.16,
不死的王孝和（上、下册）,不死的王孝和,（上、下册）,杨见龙,杨见龙,,杨见龙,杨见龙,,,,,,,,,,,,,,,,,,,,群育出版社,上海,11,1950,,,,,,Ref004: 5,0.5,
不合理的旧社会,不合理的旧社会,,徐馀兴,徐馀兴,,徐馀兴,徐馀兴,,,,,,,,,,,,,,,,,,,,胜利书局,上海,12,1950,,,,,,Ref004: 5,0.32,
不屈服的周老汉,不屈服的周老汉,,汪静星,汪静星,,汪静星,汪静星,,,,,,,,,,,,,,,,,,,,福记,,11,1950,,,,,,Ref004: 5,0.25,
不要杀他,不要杀他,,华北抗敌剧社,华北抗敌剧社,,华北抗敌剧社,华北抗敌剧社,,,,,,,,,,,,,,,,,,,,新华,,3,1950,,,,,,Ref004: 5,0.39,
不是蝉,不是蝉,,王小初,王小初,,王小初,王小初,,,,,,,,,,,,,,,,,,,,大众美术社,石家庄,12,1950,,,,,,Ref004: 5,,
太太问题（上、中、下）,太太问题,（上、中、下）,戴玲,戴玲,,戴玲,戴玲,,,,,,,,,,,,,,,,,,,,美联出版社,上海,12,1950,,,,,,Ref004: 5,1.44,
太平天国革命故事,太平天国革命故事,,陈丹旭、洛平,陈丹旭、洛平,,陈丹旭,陈丹旭,,洛平,洛平,,,,,,,,,,,,,,,,,群育出版社,上海,10,1950,,,,,,Ref004: 5,0.35,
太平年,太平年,,之英、盾心,之英、盾心,,之英,之英,,盾心,盾心,,,,,,,,,,,,,,,,,教育出版社,上海,10,1950,,,,,,Ref004: 5,0.25,
太平春（上、下册）,太平春,（上、下册）,凌杏邨、王玉琪,凌杏邨、王玉琪,,凌杏邨,凌杏邨,,王玉琪,王玉琪,,,,,,,,,,,,,,,,,华大,,10,1950,,,,,,Ref004: 5,0.55,
太平春（一、二、三、四）,太平春,（一、二、三、四）,文华影业公司原制,文华影业公司原制,,文华影业公司原制,文华影业公司,原制,,,,,,,,,,,,,,,,,,,美华,,9,1950,,,,,,Ref004: 5,1.88,
太平桥的怒潮（上、中、下）,太平桥的怒潮,（上、中、下）,戴玲,戴玲,,戴玲,戴玲,,,,,,,,,,,,,,,,,,,,美联出版社,上海,2,1950,,,,,,Ref004: 5,,
太行区的模范英雄,太行区的模范英雄,,王左英,王左英,,王左英,王左英,,,,,,,,,,,,,,,,,,,,兴华,,12,1950,,,,,,Ref004: 5,0.26,
太阳一出满天红,太阳一出满天红,,江南春,江南春,,江南春,江南春,,,,,,,,,,,,,,,,,,,,福记,,10,1950,,,,,,Ref004: 5,0.32,
太阳医生,太阳医生,,黄一德,黄一德,,黄一德,黄一德,,,,,,,,,,,,,,,,,,,,灯塔出版社,上海,8,1950,,,,,,Ref004: 5,0.25,
中国人民的死敌！,中国人民的死敌！,,中华全国美术工作者协会上海分会,中华全国美术工作者协会上海分会,,中华全国美术工作者协会上海分会,中华全国美术工作者协会上海分会,,,,,,,,,,,,,,,,,,,,三一美术出版社,上海,12,1950,,,,,,Ref004: 5,0.3,
中国的南丁格尔程锡美同志,中国的南丁格尔程锡美同志,,郑明辉、蔡杰,郑明辉、蔡杰,,郑明辉,郑明辉,,蔡杰,蔡杰,,,,,,,,,,,,,,,,,宝山,,10,1950,,,,,,Ref004: 5,0.15,
中苏友好万岁,中苏友好万岁,,程十发,程十发,,程十发,程十发,,,,,,,,,,,,,,,,,,,,立化出版社,上海,8,1950,,,,,,Ref004: 5,0.24,
少华山农民抗敌,少华山农民抗敌,,严绍唐、张国珍,严绍唐、张国珍,,严绍唐,严绍唐,,张国珍,张国珍,,,,,,,,,,,,,,,,,东亚书局,上海,8,1950,,,,,,Ref004: 5,0.55,
少爷兵,少爷兵,,翼民、张古风,翼民、张古风,,翼民,翼民,,张古风,张古风,,,,,,,,,,,,,,,,,泰兴,,12,1950,,,,,,Ref004: 5,0.32,
反攻,反攻,,俞林、王一菲,俞林、王一菲,,俞林,俞林,,王一菲,王一菲,,,,,,,,,,,,,,,,,周家,,10,1950,,,,,,Ref004: 5,0.3,
水泊梁山（八册）,水泊梁山,（八册）,陈丹旭、柯槐青,陈丹旭、柯槐青,,陈丹旭,陈丹旭,,柯槐青,柯槐青,,,,,,,,,,,,,,,,,华东书店,上海,7,1950,,,,,,Ref004: 5,0.25,
水栈船,水栈船,,汪白芬,汪白芬,,汪白芬,汪白芬,,,,,,,,,,,,,,,,,,,,泰兴,,7,1950,,,,,,Ref004: 5,0.32,
水乡风光（上、下）,水乡风光,（上、下）,,,,,,,,,,,,,,,,,,,,,,,,,美华,,9,1950,,,,,,Ref004: 5,0.72,
牛郎织女,牛郎织女,,沙金,沙金,,沙金,沙金,,,,,,,,,,,,,,,,,,,,兄弟图书公司,上海,9,1950,,,,,,Ref004: 5,0.32,
手（上、下册）,手,（上、下册）,陆之光,陆之光,,陆之光,陆之光,,,,,,,,,,,,,,,,,,,,文德书局,上海,2,1950,,,,,,Ref004: 5,,
月球探险记（上、中、下）,月球探险记,（上、中、下）,张龟年,张龟年,,张龟年,张龟年,,,,,,,,,,,,,,,,,,,,泰兴,,5,1950,,,,,,Ref004: 5,0.94,
勾践,勾践,,赵景深,赵景深,,赵景深,赵景深,,,,,,,,,,,,,,,,,,,,三民图书公司,上海,10,1950,,,,,,Ref004: 5,0.2,
仇山恨海,仇山恨海,,章士佼、陆之光,章士佼、陆之光,,章士佼,章士佼,,陆之光,陆之光,,,,,,,,,,,,,,,,,泰兴,,10,1950,,,,,,Ref004: 5,0.32,
仇恨,仇恨,,曹世琦,曹世琦,,曹世琦,曹世琦,,,,,,,,,,,,,,,,,,,,世琦画室,上海,,1950,,,,,,Ref004: 5,,
仇深似海,仇深似海,,野龙、王水天,野龙、王水天,,野龙,野龙,,王水天,王水天,,,,,,,,,,,,,,,,,新时代编辑社,上海,12,1950,,,,,,Ref004: 5,0.25,
忆江南（上、下）,忆江南,（上、下）,汪玉山,汪玉山,,汪玉山,汪玉山,,,,,,,,,,,,,,,,,,,,泰兴,,8,1950,,,,,,Ref004: 5,0.56,
忆江南（上、中、下）,忆江南,（上、中、下）,戴玲,戴玲,,戴玲,戴玲,,,,,,,,,,,,,,,,,,,,越伶出版社,上海,2,1950,,,,,,Ref004: 5,,
反抗,反抗,,汪正,汪正,,汪正,汪正,,,,,,,,,,,,,,,,,,,,金昌,,11,1950,,,,,,Ref004: 5,0.3,
反瞒田斗争,反瞒田斗争,,华南文工团 第三分团集体创作,华南文工团 第三分团集体创作,,华南文工团,华南文工团,,第三分团集体创作,第三分团,集体创作,,,,,,,,,,,,,,,,华南文工团,,6,1950,,,,,,Ref004: 5,,
公审恶霸（上、下）,公审恶霸,（上、下）,汪剑虹,汪剑虹,,汪剑虹,汪剑虹,,,,,,,,,,,,,,,,,,,,文德书局,上海,3,1950,,,,,,Ref004: 5,0.6,
永远前进,永远前进,,苏起峰,苏起峰,,苏起峰,苏起峰,,,,,,,,,,,,,,,,,,,,兴华,,11,1950,,,,,,Ref004: 5,0.32,
永远前进,永远前进,,新连编绘室,新连编绘室,,新连编绘室,新连编绘室,,,,,,,,,,,,,,,,,,,,文锋出版社,上海,12,1950,,,,,,Ref004: 5,0.2,
可敬爱的人,可敬爱的人,,偶邑、陈因等,偶邑、陈因等,,偶邑,偶邑,,陈因等,陈因,,等,等,,,,,,,,,,,,,,三一美术出版社,上海,10,1950,,,,,,Ref004: 5,0.48,
打垮美帝纸老虎（上、下）,打垮美帝纸老虎,（上、下）,任明、陆星辰,任明、陆星辰,,任明,任明,,陆星辰,陆星辰,,,,,,,,,,,,,,,,,中心,,,1950,,,,,,Ref004: 5,0.6,
打破玉笼飞彩凤（上、下）,打破玉笼飞彩凤,（上、下）,,,,,,,,,,,,,,,,,,,,,,,,,全球书局,上海,7,1950,,,,,,Ref004: 5,0.96,
石大姐,石大姐,,张坡,张坡,,张坡,张坡,,,,,,,,,,,,,,,,,,,,福记,,10,1950,,,,,,Ref004: 5,0.32,
石不烂赶车,石不烂赶车,,李祖源、陈履平,李祖源、陈履平,,李祖源,李祖源,,陈履平,陈履平,,,,,,,,,,,,,,,,,人民书报供应社,上海,6,1950,,,,,,Ref004: 5,0.29,
石达开,石达开,,黄且为,黄且为,,黄且为,黄且为,,,,,,,,,,,,,,,,,,,,灯塔出版社,上海,8,1950,,,,,,Ref004: 5,0.18,
民兵的故事,民兵的故事,,郑明辉、蔡杰,郑明辉、蔡杰,,郑明辉,郑明辉,,蔡杰,蔡杰,,,,,,,,,,,,,,,,,宝山,,11,1950,,,,,,Ref004: 5,0.24,
民间艺人,民间艺人,,吴彭年,吴彭年,,吴彭年,吴彭年,,,,,,,,,,,,,,,,,,,,同康书局,上海,10,1950,,,,,,Ref004: 5,0.3,
田地回老家,田地回老家,,武石,武石,,武石,武石,,,,,,,,,,,,,,,,,,,,武汉通俗,,9,1950,,,,,,Ref004: 5,0.23,
田菊香的斗争,田菊香的斗争,,凌杏邨,凌杏邨,,凌杏邨,凌杏邨,,,,,,,,,,,,,,,,,,,,兴华,,11,1950,,,,,,Ref004: 5,0.26,
申九工人的光荣斗争,申九工人的光荣斗争,,彭学治、吴从云,彭学治、吴从云,,彭学治,彭学治,,吴从云,吴从云,,,,,,,,,,,,,,,,,劳动出版社,上海,5,1950,,,,,,Ref004: 5,0.29,
史可法,史可法,,钱长龄,钱长龄,,钱长龄,钱长龄,,,,,,,,,,,,,,,,,,,,三民图书公司,上海,10,1950,,,,,,Ref004: 6,0.2,
四大金刚,四大金刚,,戚单尽,戚单尽,,戚单尽,戚单尽,,,,,,,,,,,,,,,,,,,,知识出版社,北京,3,1950,,,,,,Ref004: 6,0.25,
四大金刚,四大金刚,,戚单尽,戚单尽,,戚单尽,戚单尽,,,,,,,,,,,,,,,,,,,,知识出版社,上海,3,1950,,,,,,Ref004: 6,0.25,
